"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Raul Neto","WAS",28,1,1,0,22.3,12,5,7,71.4,2,2,100,0,0,0,0,0,0,2,1,2,0,0,20,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,15,"2021-01-01"
"Cameron Johnson","PHX",24,1,1,0,22.3,9,3,9,33.3,3,8,37.5,0,0,0,0,4,4,2,0,0,0,0,16.8,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,11,"2021-01-01"
"D.J. Augustin","MIL",33,1,1,0,18.8,0,0,4,0,0,4,0,0,0,0,0,1,1,2,2,1,0,0,5.2,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,"2021-01-01"
"Frank Kaminsky","PHX",27,1,1,0,9.9,3,1,3,33.3,0,1,0,1,2,50,3,1,4,2,0,0,0,1,10.8,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,7,"2021-01-01"
"Jaden McDaniels","MIN",20,1,0,1,9.1,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2.7,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,"2021-01-01"
"Kevin Huerter","ATL",22,1,1,0,21,10,4,8,50,2,5,40,0,0,0,0,1,1,2,2,4,0,3,24.2,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,10,"2021-01-01"
"Brook Lopez","MIL",32,1,1,0,15.9,9,3,7,42.9,3,6,50,0,0,0,0,3,3,1,0,0,1,3,17.1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,9,"2021-01-01"
"Maxi Kleber","DAL",28,1,1,0,27.5,5,1,3,33.3,1,3,33.3,2,2,100,0,4,4,1,1,1,1,1,16.3,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,10,"2021-01-01"
"Saddiq Bey","DET",21,1,1,0,30.2,17,5,11,45.5,5,8,62.5,2,4,50,0,7,7,1,2,2,0,1,30.9,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,2,18,"2021-01-01"
"Brandon Clarke","MEM",24,1,1,0,31.6,15,6,11,54.5,1,4,25,2,2,100,1,3,4,3,2,0,2,3,28.3,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,16,"2021-01-01"
"Clint Capela","ATL",26,1,1,0,29.7,12,6,10,60,0,0,0,0,2,0,3,8,11,6,1,0,0,3,33.2,1,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,21,"2021-01-01"
"Jevon Carter","PHX",25,1,1,0,14.9,0,0,1,0,0,1,0,0,0,0,0,2,2,2,0,0,0,2,5.4,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,3,"2021-01-01"
"Luka Doncic","DAL",21,1,1,0,35.8,27,9,22,40.9,3,10,30,6,9,66.7,1,14,15,7,5,0,1,2,53.5,1,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13,3,29,"2021-01-01"
"Pat Connaughton","MIL",28,1,1,0,15.6,11,3,5,60,3,3,100,2,2,100,1,4,5,1,0,1,0,1,21.5,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,17,"2021-01-01"
"Rui Hachimura","WAS",22,1,1,0,19.5,11,3,8,37.5,0,0,0,5,6,83.3,1,3,4,2,1,0,0,3,17.8,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,9,"2021-01-01"
"Trae Young","ATL",22,1,1,0,32.4,21,7,21,33.3,3,8,37.5,4,4,100,2,3,5,7,3,1,1,2,40.5,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,14,0,18,"2021-01-01"
"Gary Harris","DEN",26,1,0,1,35.6,7,2,10,20,0,3,0,3,4,75,0,1,1,2,1,1,0,3,13.2,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,1,-2,"2021-01-01"
"Jamal Murray","DEN",23,1,0,1,40.6,31,12,22,54.5,4,8,50,3,3,100,0,4,4,5,3,2,0,2,46.3,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,0,27,"2021-01-01"
"Langston Galloway","PHX",29,1,1,0,6.9,9,2,3,66.7,2,2,100,3,3,100,1,0,1,0,0,0,0,0,10.2,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,11,"2021-01-01"
"Bobby Portis","MIL",25,1,1,0,25.2,13,4,6,66.7,2,2,100,3,4,75,2,10,12,1,2,0,2,2,32.9,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,23,"2021-01-01"
"Bogdan Bogdanovic","ATL",28,1,1,0,25.5,7,2,6,33.3,1,3,33.3,2,2,100,1,1,2,1,2,0,0,2,8.9,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,4,"2021-01-01"
"Bryn Forbes","MIL",27,1,1,0,22.1,18,6,9,66.7,4,6,66.7,2,2,100,0,0,0,0,2,1,0,1,19,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,15,"2021-01-01"
"John Collins","ATL",23,1,1,0,25.5,20,9,14,64.3,2,5,40,0,0,0,2,6,8,2,0,0,1,3,35.6,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,25,"2021-01-01"
"Kelly Olynyk","MIA",29,1,0,1,28.7,8,3,10,30,2,7,28.6,0,0,0,0,3,3,2,0,2,2,3,26.6,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,0,7,"2021-01-01"
"Robin Lopez","WAS",32,1,1,0,19.7,11,5,9,55.6,0,2,0,1,1,100,2,4,6,2,1,0,3,5,29.2,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,14,"2021-01-01"
"Brad Wanamaker","GSW",31,1,0,1,15.5,2,0,3,0,0,1,0,2,2,100,0,2,2,1,3,1,1,3,8.9,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,-2,"2021-01-01"
"Dwight Powell","DAL",29,1,1,0,28.1,2,0,1,0,0,1,0,2,4,50,0,8,8,1,0,2,0,4,19.1,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,8,"2021-01-01"
"Jarred Vanderbilt","MIN",21,1,0,1,12,6,3,3,100,0,0,0,0,1,0,2,2,4,1,3,1,0,1,12.3,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,7,"2021-01-01"
"Kawhi Leonard","LAC",29,1,0,1,38.7,20,8,19,42.1,2,4,50,2,4,50,4,12,16,9,0,0,3,2,61.7,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,2,33,"2021-01-01"
"Mason Plumlee","DET",30,1,1,0,29.6,8,3,5,60,0,0,0,2,4,50,5,12,17,1,1,2,1,1,37.9,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,25,"2021-01-01"
"Brandon Goodwin","ATL",25,1,1,0,15.6,3,1,4,25,1,3,33.3,0,0,0,0,3,3,3,0,1,0,0,14.1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,9,"2021-01-01"
"Cameron Payne","PHX",26,1,1,0,15.6,2,1,3,33.3,0,1,0,0,0,0,1,3,4,3,2,1,0,1,12.3,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,7,"2021-01-01"
"Cody Martin","CHA",25,1,0,1,15.2,4,2,4,50,0,1,0,0,1,0,0,1,1,1,0,1,0,0,9.7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,"2021-01-01"
"Nick Richards","CHA",23,1,0,1,3.4,2,1,1,100,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3.2,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-01"
"Cam Reddish","ATL",21,1,1,0,31.5,12,3,11,27.3,2,4,50,4,4,100,1,6,7,1,1,1,0,3,23.9,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,0,11,"2021-01-01"
"Carmelo Anthony","POR",36,1,1,0,23.8,18,5,9,55.6,3,4,75,5,5,100,0,5,5,1,2,0,1,3,26.5,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,18,"2021-01-01"
"Derrick Favors","UTA",29,1,1,0,23.5,14,6,12,50,0,0,0,2,4,50,4,7,11,2,1,0,1,4,32.2,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,2,17,"2021-01-01"
"Georges Niang","UTA",27,1,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,"2021-01-01"
"Jerami Grant","DET",26,1,1,0,37.4,24,9,24,37.5,2,9,22.2,4,5,80,1,3,4,0,1,1,0,2,30.8,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,1,12,"2021-01-01"
"Josh Richardson","DAL",27,1,1,0,34.8,11,5,10,50,1,5,20,0,0,0,1,2,3,3,2,0,0,2,17.1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,10,"2021-01-01"
"Markieff Morris","LAL",31,1,1,0,13,3,1,4,25,1,4,25,0,0,0,0,4,4,0,0,0,0,3,7.8,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,3,"2021-01-01"
"Eric Paschall","GSW",24,1,0,1,16.9,13,5,7,71.4,0,1,0,3,3,100,0,4,4,1,1,0,1,1,21.3,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,15,"2021-01-01"
"Jeff Teague","BOS",32,1,0,1,20.1,12,4,5,80,1,1,100,3,4,75,0,1,1,3,1,2,0,3,22.7,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,12,"2021-01-01"
"Joe Ingles","UTA",33,1,1,0,32.9,11,5,7,71.4,1,3,33.3,0,0,0,1,7,8,7,1,0,0,2,30.1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,23,"2021-01-01"
"Jordan Clarkson","UTA",28,1,1,0,21,9,3,7,42.9,2,5,40,1,1,100,2,3,5,2,3,1,1,1,21,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,12,"2021-01-01"
"Jordan Poole","GSW",21,1,0,1,3.4,5,0,1,0,0,1,0,5,5,100,0,1,1,1,0,1,0,0,10.7,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,7,"2021-01-01"
"Royce O'Neale","UTA",27,1,1,0,33.6,6,2,7,28.6,2,6,33.3,0,0,0,1,3,4,2,1,0,0,3,12.8,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,5,"2021-01-01"
"Troy Brown Jr.","WAS",21,1,1,0,13.9,4,2,3,66.7,0,1,0,0,2,0,0,3,3,1,0,1,0,1,12.1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,7,"2021-01-01"
"Derrick Rose","DET",32,1,1,0,24.2,17,7,12,58.3,0,3,0,3,4,75,0,5,5,4,4,2,0,2,31,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,18,"2021-01-01"
"Duncan Robinson","MIA",26,1,0,1,33.4,5,1,8,12.5,1,8,12.5,2,4,50,0,6,6,3,2,1,0,1,17.7,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,2,3,"2021-01-01"
"Jayson Tatum","BOS",22,1,0,1,37.1,28,11,24,45.8,3,11,27.3,3,5,60,0,6,6,2,3,1,1,1,41.2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,13,2,19,"2021-01-01"
"Joe Harris","BKN",29,1,0,1,28.2,12,5,10,50,2,5,40,0,0,0,1,6,7,3,0,1,1,4,30.9,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,15,"2021-01-01"
"Kentavious Caldwell-Pope","LAL",27,1,1,0,17.1,11,4,8,50,1,2,50,2,2,100,2,0,2,1,0,0,0,1,14.9,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,11,"2021-01-01"
"Naz Reid","MIN",21,1,0,1,24.3,17,7,10,70,1,3,33.3,2,3,66.7,1,5,6,1,2,1,2,4,32.7,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,17,"2021-01-01"
"Dennis Schroder","LAL",27,1,1,0,32.7,15,6,15,40,3,5,60,0,0,0,1,3,4,3,3,1,1,2,27.3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,0,12,"2021-01-01"
